pay_period_start,employee_id,employee_name,location,role,employment_type,hourly_rate,hours_biweekly,gross_pay,cpp_withheld,ei_withheld,income_tax_withheld,employee_benefits,net_pay,dataset
2020-11-09,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,49.49,831.43,43.23,13.3,99.77,0.0,675.13,bookstore_payroll
2020-11-23,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,34.68,582.62,30.3,9.32,69.91,0.0,473.09,bookstore_payroll
2020-12-07,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,42.44,712.99,37.08,11.41,85.56,0.0,578.94,bookstore_payroll
2020-12-21,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,37.59,631.51,32.84,10.1,75.78,0.0,512.79,bookstore_payroll
2021-01-04,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,39.14,657.55,34.19,10.52,78.91,0.0,533.93,bookstore_payroll
2021-01-18,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,38.23,642.26,33.4,10.28,77.07,0.0,521.51,bookstore_payroll
2021-02-01,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,40.4,678.72,35.29,10.86,81.45,0.0,551.12,bookstore_payroll
2021-02-15,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,40.0,672.0,34.94,10.75,80.64,0.0,545.67,bookstore_payroll
2021-03-01,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,33.58,564.14,29.34,9.03,67.7,0.0,458.07,bookstore_payroll
2021-03-15,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,30.66,515.09,26.78,8.24,61.81,0.0,418.26,bookstore_payroll
2021-03-29,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,36.55,614.04,31.93,9.82,73.68,0.0,498.61,bookstore_payroll
2021-04-12,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,25.28,424.7,22.08,6.8,50.96,0.0,344.86,bookstore_payroll
2021-04-26,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,37.71,633.53,32.94,10.14,76.02,0.0,514.43,bookstore_payroll
2021-05-10,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,38.48,646.46,33.62,10.34,77.58,0.0,524.92,bookstore_payroll
2021-05-24,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,32.93,553.22,28.77,8.85,66.39,0.0,449.21,bookstore_payroll
2021-06-07,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,34.27,575.74,29.94,9.21,69.09,0.0,467.5,bookstore_payroll
2021-06-21,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,39.47,663.1,34.48,10.61,79.57,0.0,538.44,bookstore_payroll
2021-07-05,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,43.58,732.14,38.07,11.71,87.86,0.0,594.5,bookstore_payroll
2021-07-19,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,44.66,750.29,39.02,12.0,90.03,0.0,609.24,bookstore_payroll
2021-08-02,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,43.76,735.17,38.23,11.76,88.22,0.0,596.96,bookstore_payroll
2021-08-16,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,39.74,667.63,34.72,10.68,80.12,0.0,542.11,bookstore_payroll
2021-08-30,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,39.01,655.37,34.08,10.49,78.64,0.0,532.16,bookstore_payroll
2021-09-13,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,36.53,613.7,31.91,9.82,73.64,0.0,498.33,bookstore_payroll
2021-09-27,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,42.72,717.7,37.32,11.48,86.12,0.0,582.78,bookstore_payroll
2021-10-11,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,35.59,597.91,31.09,9.57,71.75,0.0,485.5,bookstore_payroll
2021-10-25,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,41.83,702.74,36.54,11.24,84.33,0.0,570.63,bookstore_payroll
2021-11-08,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,26.9,451.92,23.5,7.23,54.23,0.0,366.96,bookstore_payroll
2021-11-22,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,41.03,689.3,35.84,11.03,82.72,0.0,559.71,bookstore_payroll
2021-12-06,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,39.6,665.28,34.59,10.64,79.83,0.0,540.22,bookstore_payroll
2021-12-20,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,29.11,489.05,25.43,7.82,58.69,0.0,397.11,bookstore_payroll
2022-01-03,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,28.91,485.69,25.26,7.77,58.28,0.0,394.38,bookstore_payroll
2022-01-17,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,40.77,684.94,35.62,10.96,82.19,0.0,556.17,bookstore_payroll
2022-01-31,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,38.64,649.15,33.76,10.39,77.9,0.0,527.1,bookstore_payroll
2022-02-14,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,42.74,718.03,37.34,11.49,86.16,0.0,583.04,bookstore_payroll
2022-02-28,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,22.42,376.66,19.59,6.03,45.2,0.0,305.84,bookstore_payroll
2022-03-14,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,44.42,746.26,38.81,11.94,89.55,0.0,605.96,bookstore_payroll
2022-03-28,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,44.46,746.93,38.84,11.95,89.63,0.0,606.51,bookstore_payroll
2022-04-11,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,29.7,498.96,25.95,7.98,59.88,0.0,405.15,bookstore_payroll
2022-04-25,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,46.45,780.36,40.58,12.49,93.64,0.0,633.65,bookstore_payroll
2022-05-09,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,48.74,818.83,42.58,13.1,98.26,0.0,664.89,bookstore_payroll
2022-05-23,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,30.0,504.0,26.21,8.06,60.48,0.0,409.25,bookstore_payroll
2022-06-06,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,38.65,649.32,33.76,10.39,77.92,0.0,527.25,bookstore_payroll
2022-06-20,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,39.19,658.39,34.24,10.53,79.01,0.0,534.61,bookstore_payroll
2022-07-04,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,32.91,552.89,28.75,8.85,66.35,0.0,448.94,bookstore_payroll
2022-07-18,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,41.72,700.9,36.45,11.21,84.11,0.0,569.13,bookstore_payroll
2022-08-01,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,52.12,875.62,45.53,14.01,105.07,0.0,711.01,bookstore_payroll
2022-08-15,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,38.54,647.47,33.67,10.36,77.7,0.0,525.74,bookstore_payroll
2022-08-29,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,54.67,918.46,47.76,14.7,110.22,0.0,745.78,bookstore_payroll
2022-09-12,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,40.21,675.53,35.13,10.81,81.06,0.0,548.53,bookstore_payroll
2022-09-26,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,33.25,558.6,29.05,8.94,67.03,0.0,453.58,bookstore_payroll
2022-10-10,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,38.27,642.94,33.43,10.29,77.15,0.0,522.07,bookstore_payroll
2022-10-24,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,29.22,490.9,25.53,7.85,58.91,0.0,398.61,bookstore_payroll
2022-11-07,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,46.27,777.34,40.42,12.44,93.28,0.0,631.2,bookstore_payroll
2022-11-21,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,42.55,714.84,37.17,11.44,85.78,0.0,580.45,bookstore_payroll
2022-12-05,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,41.14,691.15,35.94,11.06,82.94,0.0,561.21,bookstore_payroll
2022-12-19,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,35.02,588.34,30.59,9.41,70.6,0.0,477.74,bookstore_payroll
2023-01-02,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,39.51,663.77,34.52,10.62,79.65,0.0,538.98,bookstore_payroll
2023-01-16,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,41.23,692.66,36.02,11.08,83.12,0.0,562.44,bookstore_payroll
2023-01-30,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,31.78,533.9,27.76,8.54,64.07,0.0,433.53,bookstore_payroll
2023-02-13,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,46.49,781.03,40.61,12.5,93.72,0.0,634.2,bookstore_payroll
2023-02-27,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,41.67,700.06,36.4,11.2,84.01,0.0,568.45,bookstore_payroll
2023-03-13,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,34.91,586.49,30.5,9.38,70.38,0.0,476.23,bookstore_payroll
2023-03-27,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,39.43,662.42,34.45,10.6,79.49,0.0,537.88,bookstore_payroll
2023-04-10,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,45.02,756.34,39.33,12.1,90.76,0.0,614.15,bookstore_payroll
2023-04-24,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,48.22,810.1,42.13,12.96,97.21,0.0,657.8,bookstore_payroll
2023-05-08,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,49.52,831.94,43.26,13.31,99.83,0.0,675.54,bookstore_payroll
2023-05-22,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,50.8,853.44,44.38,13.66,102.41,0.0,692.99,bookstore_payroll
2023-06-05,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,32.02,537.94,27.97,8.61,64.55,0.0,436.81,bookstore_payroll
2023-06-19,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,35.74,600.43,31.22,9.61,72.05,0.0,487.55,bookstore_payroll
2023-07-03,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,37.59,631.51,32.84,10.1,75.78,0.0,512.79,bookstore_payroll
2023-07-17,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,52.55,882.84,45.91,14.13,105.94,0.0,716.86,bookstore_payroll
2023-07-31,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,44.96,755.33,39.28,12.09,90.64,0.0,613.32,bookstore_payroll
2023-08-14,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,53.58,900.14,46.81,14.4,108.02,0.0,730.91,bookstore_payroll
2023-08-28,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,37.5,630.0,32.76,10.08,75.6,0.0,511.56,bookstore_payroll
2023-09-11,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,35.86,602.45,31.33,9.64,72.29,0.0,489.19,bookstore_payroll
2023-09-25,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,35.21,591.53,30.76,9.46,70.98,0.0,480.33,bookstore_payroll
2023-10-09,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,47.43,796.82,41.43,12.75,95.62,0.0,647.02,bookstore_payroll
2023-10-23,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,44.2,742.56,38.61,11.88,89.11,0.0,602.96,bookstore_payroll
2023-11-06,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,33.83,568.34,29.55,9.09,68.2,0.0,461.5,bookstore_payroll
2023-11-20,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,43.2,725.76,37.74,11.61,87.09,0.0,589.32,bookstore_payroll
2023-12-04,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,51.76,869.57,45.22,13.91,104.35,0.0,706.09,bookstore_payroll
2023-12-18,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,52.68,885.02,46.02,14.16,106.2,0.0,718.64,bookstore_payroll
2024-01-01,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,43.28,727.1,37.81,11.63,87.25,0.0,590.41,bookstore_payroll
2024-01-15,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,41.88,703.58,36.59,11.26,84.43,0.0,571.3,bookstore_payroll
2024-01-29,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,35.22,591.7,30.77,9.47,71.0,0.0,480.46,bookstore_payroll
2024-02-12,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,47.22,793.3,41.25,12.69,95.2,0.0,644.16,bookstore_payroll
2024-02-26,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,33.62,564.82,29.37,9.04,67.78,0.0,458.63,bookstore_payroll
2024-03-11,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,31.13,522.98,27.19,8.37,62.76,0.0,424.66,bookstore_payroll
2024-03-25,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,42.05,706.44,36.73,11.3,84.77,0.0,573.64,bookstore_payroll
2024-04-08,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,38.14,640.75,33.32,10.25,76.89,0.0,520.29,bookstore_payroll
2024-04-22,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,45.14,758.35,39.43,12.13,91.0,0.0,615.79,bookstore_payroll
2024-05-06,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,43.71,734.33,38.19,11.75,88.12,0.0,596.27,bookstore_payroll
2024-05-20,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,51.05,857.64,44.6,13.72,102.92,0.0,696.4,bookstore_payroll
2024-06-03,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,43.23,726.26,37.77,11.62,87.15,0.0,589.72,bookstore_payroll
2024-06-17,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,47.16,792.29,41.2,12.68,95.07,0.0,643.34,bookstore_payroll
2024-07-01,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,41.81,702.41,36.53,11.24,84.29,0.0,570.35,bookstore_payroll
2024-07-15,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,51.19,859.99,44.72,13.76,103.2,0.0,698.31,bookstore_payroll
2024-07-29,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,45.26,760.37,39.54,12.17,91.24,0.0,617.42,bookstore_payroll
2024-08-12,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,43.96,738.53,38.4,11.82,88.62,0.0,599.69,bookstore_payroll
2024-08-26,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,41.5,697.2,36.25,11.16,83.66,0.0,566.13,bookstore_payroll
2024-09-09,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,50.05,840.84,43.72,13.45,100.9,0.0,682.77,bookstore_payroll
2024-09-23,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,40.76,684.77,35.61,10.96,82.17,0.0,556.03,bookstore_payroll
2024-10-07,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,36.07,605.98,31.51,9.7,72.72,0.0,492.05,bookstore_payroll
2024-10-21,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,44.87,753.82,39.2,12.06,90.46,0.0,612.1,bookstore_payroll
2024-11-04,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,44.28,743.9,38.68,11.9,89.27,0.0,604.05,bookstore_payroll
2024-11-18,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,42.13,707.78,36.8,11.32,84.93,0.0,574.73,bookstore_payroll
2024-12-02,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,64.33,1080.74,56.2,17.29,129.69,0.0,877.56,bookstore_payroll
2024-12-16,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,39.67,666.46,34.66,10.66,79.98,0.0,541.16,bookstore_payroll
2024-12-30,1050,Brooklyn Chen,YYC-WH,Seasonal Associate,SEASONAL,16.8,58.11,976.25,50.77,15.62,117.15,0.0,792.71,bookstore_payroll
2021-06-07,1051,Quinn Adams,YYC-WH,Warehouse Clerk,PERM,18.1,52.94,958.21,49.83,15.33,114.99,19.16,758.9,bookstore_payroll
2021-06-21,1051,Quinn Adams,YYC-WH,Warehouse Clerk,PERM,18.1,61.56,1114.24,57.94,17.83,133.71,22.28,882.48,bookstore_payroll
2021-07-05,1051,Quinn Adams,YYC-WH,Warehouse Clerk,PERM,18.1,57.19,1035.14,53.83,16.56,124.22,20.7,819.83,bookstore_payroll
2021-07-19,1051,Quinn Adams,YYC-WH,Warehouse Clerk,PERM,18.1,62.22,1126.18,58.56,18.02,135.14,22.52,891.94,bookstore_payroll
2021-08-02,1051,Quinn Adams,YYC-WH,Warehouse Clerk,PERM,18.1,49.51,896.13,46.6,14.34,107.54,17.92,709.73,bookstore_payroll
2021-08-16,1051,Quinn Adams,YYC-WH,Warehouse Clerk,PERM,18.1,48.78,882.92,45.91,14.13,105.95,17.66,699.27,bookstore_payroll
2021-08-30,1051,Quinn Adams,YYC-WH,Warehouse Clerk,PERM,18.1,62.4,1129.44,58.73,18.07,135.53,22.59,894.52,bookstore_payroll
2021-09-13,1051,Quinn Adams,YYC-WH,Warehouse Clerk,PERM,18.1,47.12,852.87,44.35,13.65,102.34,17.06,675.47,bookstore_payroll
2021-09-27,1051,Quinn Adams,YYC-WH,Warehouse Clerk,PERM,18.1,50.79,919.3,47.8,14.71,110.32,18.39,728.08,bookstore_payroll
2021-10-11,1051,Quinn Adams,YYC-WH,Warehouse Clerk,PERM,18.1,57.26,1036.41,53.89,16.58,124.37,20.73,820.84,bookstore_payroll
2021-10-25,1051,Quinn Adams,YYC-WH,Warehouse Clerk,PERM,18.1,50.04,905.72,47.1,14.49,108.69,18.11,717.33,bookstore_payroll
2021-11-08,1051,Quinn Adams,YYC-WH,Warehouse Clerk,PERM,18.1,50.8,919.48,47.81,14.71,110.34,18.39,728.23,bookstore_payroll
2021-11-22,1051,Quinn Adams,YYC-WH,Warehouse Clerk,PERM,18.1,55.33,1001.47,52.08,16.02,120.18,20.03,793.16,bookstore_payroll
2021-12-06,1051,Quinn Adams,YYC-WH,Warehouse Clerk,PERM,18.1,44.69,808.89,42.06,12.94,97.07,16.18,640.64,bookstore_payroll
2021-12-20,1051,Quinn Adams,YYC-WH,Warehouse Clerk,PERM,18.1,49.39,893.96,46.49,14.3,107.28,17.88,708.01,bookstore_payroll
2022-01-03,1051,Quinn Adams,YYC-WH,Warehouse Clerk,PERM,18.1,72.64,1314.78,68.37,21.04,157.77,26.3,1041.3,bookstore_payroll
2022-01-17,1051,Quinn Adams,YYC-WH,Warehouse Clerk,PERM,18.1,70.34,1273.15,66.2,20.37,152.78,25.46,1008.34,bookstore_payroll
2022-01-31,1051,Quinn Adams,YYC-WH,Warehouse Clerk,PERM,18.1,78.19,1415.24,73.59,22.64,169.83,28.3,1120.88,bookstore_payroll
2022-02-14,1051,Quinn Adams,YYC-WH,Warehouse Clerk,PERM,18.1,68.17,1233.88,64.16,19.74,148.07,24.68,977.23,bookstore_payroll
2022-02-28,1051,Quinn Adams,YYC-WH,Warehouse Clerk,PERM,18.1,72.41,1310.62,68.15,20.97,157.27,26.21,1038.02,bookstore_payroll
2022-03-14,1051,Quinn Adams,YYC-WH,Warehouse Clerk,PERM,18.1,62.07,1123.47,58.42,17.98,134.82,22.47,889.78,bookstore_payroll
2022-03-28,1051,Quinn Adams,YYC-WH,Warehouse Clerk,PERM,18.1,63.48,1148.99,59.75,18.38,137.88,22.98,910.0,bookstore_payroll
2022-04-11,1051,Quinn Adams,YYC-WH,Warehouse Clerk,PERM,18.1,67.08,1214.15,63.14,19.43,145.7,24.28,961.6,bookstore_payroll
2022-04-25,1051,Quinn Adams,YYC-WH,Warehouse Clerk,PERM,18.1,53.24,963.64,50.11,15.42,115.64,19.27,763.2,bookstore_payroll
2022-05-09,1051,Quinn Adams,YYC-WH,Warehouse Clerk,PERM,18.1,67.87,1228.45,63.88,19.66,147.41,24.57,972.93,bookstore_payroll
2022-05-23,1051,Quinn Adams,YYC-WH,Warehouse Clerk,PERM,18.1,60.86,1101.57,57.28,17.63,132.19,22.03,872.44,bookstore_payroll
2022-06-06,1051,Quinn Adams,YYC-WH,Warehouse Clerk,PERM,18.1,61.86,1119.67,58.22,17.91,134.36,22.39,886.79,bookstore_payroll
2022-06-20,1051,Quinn Adams,YYC-WH,Warehouse Clerk,PERM,18.1,70.58,1277.5,66.43,20.44,153.3,25.55,1011.78,bookstore_payroll
2022-07-04,1051,Quinn Adams,YYC-WH,Warehouse Clerk,PERM,18.1,55.29,1000.75,52.04,16.01,120.09,20.02,792.59,bookstore_payroll
2022-07-18,1051,Quinn Adams,YYC-WH,Warehouse Clerk,PERM,18.1,64.93,1175.23,61.11,18.8,141.03,23.5,930.79,bookstore_payroll
2022-08-01,1051,Quinn Adams,YYC-WH,Warehouse Clerk,PERM,18.1,67.29,1217.95,63.33,19.49,146.15,24.36,964.62,bookstore_payroll
2022-08-15,1051,Quinn Adams,YYC-WH,Warehouse Clerk,PERM,18.1,61.42,1111.7,57.81,17.79,133.4,22.23,880.47,bookstore_payroll
2022-08-29,1051,Quinn Adams,YYC-WH,Warehouse Clerk,PERM,18.1,64.82,1173.24,61.01,18.77,140.79,23.46,929.21,bookstore_payroll
2022-09-12,1051,Quinn Adams,YYC-WH,Warehouse Clerk,PERM,18.1,65.11,1178.49,61.28,18.86,141.42,23.57,933.36,bookstore_payroll
2022-09-26,1051,Quinn Adams,YYC-WH,Warehouse Clerk,PERM,18.1,69.98,1266.64,65.87,20.27,152.0,25.33,1003.17,bookstore_payroll
2022-10-10,1051,Quinn Adams,YYC-WH,Warehouse Clerk,PERM,18.1,63.51,1149.53,59.78,18.39,137.94,22.99,910.43,bookstore_payroll
2022-10-24,1051,Quinn Adams,YYC-WH,Warehouse Clerk,PERM,18.1,57.09,1033.33,53.73,16.53,124.0,20.67,818.4,bookstore_payroll
2022-11-07,1051,Quinn Adams,YYC-WH,Warehouse Clerk,PERM,18.1,61.13,1106.45,57.54,17.7,132.77,22.13,876.31,bookstore_payroll
2022-11-21,1051,Quinn Adams,YYC-WH,Warehouse Clerk,PERM,18.1,62.51,1131.43,58.83,18.1,135.77,22.63,896.1,bookstore_payroll
2022-12-05,1051,Quinn Adams,YYC-WH,Warehouse Clerk,PERM,18.1,59.79,1082.2,56.27,17.32,129.86,21.64,857.11,bookstore_payroll
2022-12-19,1051,Quinn Adams,YYC-WH,Warehouse Clerk,PERM,18.1,65.74,1189.89,61.87,19.04,142.79,23.8,942.39,bookstore_payroll
2023-01-02,1051,Quinn Adams,YYC-WH,Warehouse Clerk,PERM,18.1,68.85,1246.18,64.8,19.94,149.54,24.92,986.98,bookstore_payroll
2023-01-16,1051,Quinn Adams,YYC-WH,Warehouse Clerk,PERM,18.1,68.54,1240.57,64.51,19.85,148.87,24.81,982.53,bookstore_payroll
2023-01-30,1051,Quinn Adams,YYC-WH,Warehouse Clerk,PERM,18.1,62.61,1133.24,58.93,18.13,135.99,22.66,897.53,bookstore_payroll
2023-02-13,1051,Quinn Adams,YYC-WH,Warehouse Clerk,PERM,18.1,68.78,1244.92,64.74,19.92,149.39,24.9,985.97,bookstore_payroll
2023-02-27,1051,Quinn Adams,YYC-WH,Warehouse Clerk,PERM,18.1,75.73,1370.71,71.28,21.93,164.49,27.41,1085.6,bookstore_payroll
2023-03-13,1051,Quinn Adams,YYC-WH,Warehouse Clerk,PERM,18.1,69.77,1262.84,65.67,20.21,151.54,25.26,1000.16,bookstore_payroll
2023-03-27,1051,Quinn Adams,YYC-WH,Warehouse Clerk,PERM,18.1,74.43,1347.18,70.05,21.55,161.66,26.94,1066.98,bookstore_payroll
2023-04-10,1051,Quinn Adams,YYC-WH,Warehouse Clerk,PERM,18.1,68.65,1242.57,64.61,19.88,149.11,24.85,984.12,bookstore_payroll
2023-04-24,1051,Quinn Adams,YYC-WH,Warehouse Clerk,PERM,18.1,64.18,1161.66,60.41,18.59,139.4,23.23,920.03,bookstore_payroll
2023-05-08,1051,Quinn Adams,YYC-WH,Warehouse Clerk,PERM,18.1,73.16,1324.2,68.86,21.19,158.9,26.48,1048.77,bookstore_payroll
2023-05-22,1051,Quinn Adams,YYC-WH,Warehouse Clerk,PERM,18.1,59.56,1078.04,56.06,17.25,129.36,21.56,853.81,bookstore_payroll
2023-06-05,1051,Quinn Adams,YYC-WH,Warehouse Clerk,PERM,18.1,64.65,1170.17,60.85,18.72,140.42,23.4,926.78,bookstore_payroll
2023-06-19,1051,Quinn Adams,YYC-WH,Warehouse Clerk,PERM,18.1,67.15,1215.42,63.2,19.45,145.85,24.31,962.61,bookstore_payroll
2023-07-03,1051,Quinn Adams,YYC-WH,Warehouse Clerk,PERM,18.1,71.92,1301.75,67.69,20.83,156.21,26.04,1030.98,bookstore_payroll
2023-07-17,1051,Quinn Adams,YYC-WH,Warehouse Clerk,PERM,18.1,75.65,1369.27,71.2,21.91,164.31,27.39,1084.46,bookstore_payroll
2023-07-31,1051,Quinn Adams,YYC-WH,Warehouse Clerk,PERM,18.1,73.08,1322.75,68.78,21.16,158.73,26.46,1047.62,bookstore_payroll
2023-08-14,1051,Quinn Adams,YYC-WH,Warehouse Clerk,PERM,18.1,72.48,1311.89,68.22,20.99,157.43,26.24,1039.01,bookstore_payroll
